ano,id_municipio,area,desmatado,incremento,floresta,nuvem,nao_observado,nao_floresta,hidrografia
2006,5102637,9467,262.1,3.9,1578.5,0,0,7626.4,0
2007,5102637,9467,262.6,0.6,1578,0,0,7626.4,0
2008,5102637,9467,263.6,0.9,1572,5,0,7626.4,0
2009,5102637,9467,263.7,0.2,1576.9,0,0,7626.4,0
2010,5102637,9467,263.7,0,1576.9,0,0,7626.4,0
2011,5102637,9467,264.9,1.2,1575.7,0,0,7626.4,0
2012,5102637,9467,264.9,0,1575.7,0,0,7626.4,0
2013,5102637,9467,264.9,0,1568.2,7.5,0,7626.4,0
2014,5102637,9467,265.2,0.3,1575.4,0,0,7626.4,0
2015,5102637,9467,265.2,0,1575.4,0,0,7626.4,0
2016,5102637,9467,266.1,0.9,1574.5,0,0,7626.4,0
2017,5102637,9467,266.3,0.2,1573.9,0.4,0,7626.4,0
2018,5102637,9467,266.3,0,1574.3,0,0,7626.4,0
2019,5102637,9467,269.4,3.1,1571.2,0,0,7626.4,0
2020,5102637,9467,269.4,0,1571.2,0,0,7626.4,0
2000,5102678,4794,186,,62.9,0,0.9,4544.2,0
2001,5102678,4794,188.3,2.3,60.6,0,0.9,4544.2,0
2002,5102678,4794,188.3,0,60.6,0,0.9,4544.2,0
2003,5102678,4794,188.5,0.2,60.4,0,0.9,4544.2,0
2004,5102678,4794,188.7,0.3,60.2,0,0.9,4544.2,0
2005,5102678,4794,194.6,5.9,54.3,0,0.9,4544.2,0
2006,5102678,4794,194.6,0,54.3,0,0.9,4544.2,0
2007,5102678,4794,194.6,0,54.1,0,1.1,4544.2,0
2008,5102678,4794,196.2,1.6,52.5,0,1.1,4544.2,0
2009,5102678,4794,196.4,0.1,52.3,0,1.1,4544.2,0
2010,5102678,4794,196.5,0.2,52.4,0,0.9,4544.2,0
2011,5102678,4794,196.5,0,52.4,0,0.9,4544.2,0
2012,5102678,4794,196.5,0,52.5,0,0.8,4544.2,0
2013,5102678,4794,196.7,0.2,52.2,0,0.9,4544.2,0
2014,5102678,4794,196.8,0.1,52,0,1,4544.2,0
2015,5102678,4794,196.8,0,53,0,0,4544.2,0
2016,5102678,4794,196.9,0.2,52.9,0,0,4544.2,0
2017,5102678,4794,197.2,0.3,52.6,0,0,4544.2,0
2018,5102678,4794,197.3,0.1,52.5,0,0,4544.2,0
2019,5102678,4794,197.7,0.3,52.1,0,0,4544.2,0
2020,5102678,4794,198,0.3,51.8,0,0,4544.2,0
2000,5102686,6831,31.6,,546.9,0,4.4,6248.1,0
2001,5102686,6831,43,11.4,535.5,0,4.4,6248.1,0
2002,5102686,6831,52.2,9.2,526.3,0,4.4,6248.1,0
2003,5102686,6831,86.1,33.9,492.4,0,4.4,6248.1,0
2004,5102686,6831,103.5,17.4,475,0,4.4,6248.1,0
2005,5102686,6831,104.5,1.1,474,0,4.4,6248.1,0
2006,5102686,6831,105,0.4,473.5,0,4.4,6248.1,0
2007,5102686,6831,105.2,0.2,473.1,0,4.6,6248.1,0
2008,5102686,6831,106,0.8,472,0.3,4.6,6248.1,0
2009,5102686,6831,106,0,472.4,0,4.5,6248.1,0
2010,5102686,6831,106.1,0.2,472.3,0,4.5,6248.1,0
2011,5102686,6831,106.2,0.1,472.1,0,4.6,6248.1,0
2012,5102686,6831,106.2,0,457.7,14.6,4.4,6248.1,0
2013,5102686,6831,106.7,0.5,471.7,0,4.5,6248.1,0
2014,5102686,6831,106.7,0,471.8,0,4.4,6248.1,0
2015,5102686,6831,106.8,0.1,476.1,0,0,6248.1,0
2016,5102686,6831,108,1.2,474.9,0,0,6248.1,0
2017,5102686,6831,108.3,0.3,474.6,0,0,6248.1,0
2018,5102686,6831,108.7,0.4,474.2,0,0,6248.1,0
2019,5102686,6831,113,4.4,469.9,0,0,6248.1,0
2020,5102686,6831,113.1,0.1,469.8,0,0,6248.1,0
2000,5102694,3451,1318.4,,931.3,0,0,1201.1,0.2
2001,5102694,3451,1410.9,92.4,838.8,0,0,1201.1,0.2
2002,5102694,3451,1430.6,19.8,819.1,0,0,1201.1,0.2
2003,5102694,3451,1467.1,36.5,782.6,0,0,1201.1,0.2
2004,5102694,3451,1484.9,17.8,764.8,0,0,1201.1,0.2
2005,5102694,3451,1558.4,73.5,691.3,0,0,1201.1,0.2
2006,5102694,3451,1576.7,18.3,668.6,4.4,0,1201.1,0.2
2007,5102694,3451,1588.8,12.2,660.9,0,0,1201.1,0.2
2008,5102694,3451,1618.1,29.3,631.6,0,0,1201.1,0.2
2009,5102694,3451,1624.9,6.7,624.8,0,0,1201.1,0.2
2010,5102694,3451,1627,2.2,622.7,0,0,1201.1,0.2
2011,5102694,3451,1640.3,13.3,609.4,0,0,1201.1,0.2
2012,5102694,3451,1642,1.7,607.7,0,0,1201.1,0.2
2013,5102694,3451,1652.9,10.8,596.8,0,0,1201.1,0.2
2014,5102694,3451,1654.6,1.7,595.1,0,0,1201.1,0.2
2015,5102694,3451,1657,2.4,592.7,0,0,1201.1,0.2
2016,5102694,3451,1659.7,2.7,590,0,0,1201.1,0.2
2017,5102694,3451,1660.3,0.6,589.4,0,0,1201.1,0.2
2018,5102694,3451,1662,1.7,587.7,0,0,1201.1,0.2
2019,5102694,3451,1666.4,4.4,583.3,0,0,1201.1,0.2
2020,5102694,3451,1668.6,2.1,581.1,0,0,1201.1,0.2
2000,5102702,10840,1534.6,,2512.7,0,1.7,6784.7,6.3
2001,5102702,10840,1577.4,42.8,2469.9,0,1.7,6784.7,6.3
2002,5102702,10840,1614.7,37.2,2432.6,0,1.7,6784.7,6.3
2003,5102702,10840,1692.9,78.3,2354.4,0,1.7,6784.7,6.3
2004,5102702,10840,1811.5,118.6,2235.8,0,1.7,6784.7,6.3
2005,5102702,10840,1860.7,49.2,2186.6,0,1.7,6784.7,6.3
2006,5102702,10840,1865.8,5.1,2181.5,0,1.7,6784.7,6.3
2007,5102702,10840,1868.8,3,2178.5,0,1.7,6784.7,6.3
2008,5102702,10840,1874.4,5.6,2172.8,0,1.8,6784.7,6.3
2009,5102702,10840,1874.9,0.6,2172.4,0,1.7,6784.7,6.3
2010,5102702,10840,1874.9,0,2172.4,0,1.7,6784.7,6.3
2011,5102702,10840,1876.9,1.9,2170.4,0,1.7,6784.7,6.3
2012,5102702,10840,1884,7.1,2163.3,0,1.7,6784.7,6.3
2013,5102702,10840,1886.6,2.6,2160.7,0,1.7,6784.7,6.3
2014,5102702,10840,1894.3,7.7,2153,0,1.7,6784.7,6.3
2015,5102702,10840,1895.8,1.5,2153.2,0,0,6784.7,6.3
2016,5102702,10840,1896.4,0.6,2152.6,0,0,6784.7,6.3
2017,5102702,10840,1898.1,1.7,2150.9,0,0,6784.7,6.3
2018,5102702,10840,1898.2,0.1,1843.8,307,0,6784.7,6.3
2019,5102702,10840,1918.7,20.5,2130.3,0,0,6784.7,6.3
2020,5102702,10840,1922.1,3.5,2126.9,0,0,6784.7,6.3
2000,5102793,2417,1557.9,,827,0,0,0,32.1
2001,5102793,2417,1620,62.1,764.9,0,0,0,32.1
2002,5102793,2417,1635.6,15.5,749.3,0,0,0,32.1
2003,5102793,2417,1643.8,8.3,741.1,0,0,0,32.1
2004,5102793,2417,1685,41.2,699.9,0,0,0,32.1
2005,5102793,2417,1700.9,15.9,684,0,0,0,32.1
2006,5102793,2417,1703.5,2.6,681.4,0,0,0,32.1
2007,5102793,2417,1710.2,6.6,674.7,0,0,0,32.1
2008,5102793,2417,1714.2,4.1,670.7,0,0,0,32.1
2009,5102793,2417,1714.5,0.2,670.4,0,0,0,32.1
2010,5102793,2417,1714.7,0.3,670.2,0,0,0,32.1
2011,5102793,2417,1715.5,0.7,669.4,0,0,0,32.1
2012,5102793,2417,1715.6,0.1,669.3,0,0,0,32.1
2013,5102793,2417,1719.9,4.3,665,0,0,0,32.1
2014,5102793,2417,1721.5,1.5,663.4,0,0,0,32.1
2015,5102793,2417,1724,2.5,660.9,0,0,0,32.1
2016,5102793,2417,1729.1,5.1,655.8,0,0,0,32.1
2017,5102793,2417,1731.5,2.4,653.4,0,0,0,32.1
2018,5102793,2417,1734,2.4,650.8,0,0,0,32.2
2019,5102793,2417,1736,2.1,648.8,0,0,0,32.2
2020,5102793,2417,1737.7,1.6,647.1,0,0,0,32.2
2000,5102850,3963,1961.8,,1968.1,0,1,3.4,28.7
2001,5102850,3963,1997,35.2,1932.9,0,1,3.4,28.7
2002,5102850,3963,2091.1,94.1,1838.8,0,1,3.4,28.7
2003,5102850,3963,2224.4,133.4,1705.5,0,1,3.4,28.7
2004,5102850,3963,2318.9,94.4,1611,0,1,3.4,28.7
2005,5102850,3963,2407.3,88.5,1522.6,0,1,3.4,28.7
2006,5102850,3963,2429.4,22,1500.5,0,1,3.4,28.7
2007,5102850,3963,2453.2,23.8,1476.7,0,1,3.4,28.7
2008,5102850,3963,2481.5,28.4,1448.4,0,1,3.4,28.7
2009,5102850,3963,2497.8,16.3,1432.1,0,1,3.4,28.7
2010,5102850,3963,2506.7,8.9,1389.6,33.6,1,3.4,28.7
2011,5102850,3963,2513.7,7,1416.2,0,1,3.4,28.7
2012,5102850,3963,2525.2,11.5,1404.7,0,1,3.4,28.7
2013,5102850,3963,2533.3,8.1,1396.6,0,1,3.4,28.7
2014,5102850,3963,2538.5,5.2,1389.7,1.7,1,3.4,28.7
2015,5102850,3963,2547.3,8.8,1383.6,0,0,3.4,28.7
2016,5102850,3963,2559.1,11.7,1371.8,0,0,3.4,28.7
2017,5102850,3963,2567.2,8.1,1363.7,0,0,3.4,28.7
2018,5102850,3963,2570.9,3.6,1360,0,0,3.4,28.7
2019,5102850,3963,2579.5,8.7,1351.4,0,0,3.4,28.7
2020,5102850,3963,2586.7,7.2,1344.2,0,0,3.4,28.7
2000,5103007,6250,363.1,,169.5,0,1.7,5516.4,199.3
2001,5103007,6250,377.6,14.5,155,0,1.7,5516.4,199.3
2002,5103007,6250,379.8,2.2,152.8,0,1.7,5516.4,199.3
2003,5103007,6250,381.5,1.7,151.1,0,1.7,5516.4,199.3
2004,5103007,6250,382.7,1.2,149.9,0,1.7,5516.4,199.3
2005,5103007,6250,387.8,5.1,144.8,0,1.7,5516.4,199.3
2006,5103007,6250,388.5,0.7,144.1,0,1.7,5516.4,199.3
2007,5103007,6250,388.8,0.3,143.7,0,1.8,5516.4,199.3
2008,5103007,6250,388.9,0.1,143.6,0,1.8,5516.4,199.3
2009,5103007,6250,389.6,0.7,142.9,0,1.8,5516.4,199.3
2010,5103007,6250,389.8,0.3,142.8,0,1.7,5516.4,199.3
2011,5103007,6250,390.2,0.3,142.4,0,1.7,5516.4,199.3
2012,5103007,6250,390.6,0.5,142.1,0,1.6,5516.4,199.3
2013,5103007,6250,390.6,0,142,0,1.7,5516.4,199.3
2014,5103007,6250,391.4,0.8,141.2,0,1.7,5516.4,199.3
2015,5103007,6250,391.8,0.4,142.5,0,0,5516.4,199.3
2016,5103007,6250,391.9,0.1,142.4,0,0,5516.4,199.3
2017,5103007,6250,392,0.1,142.3,0,0,5516.4,199.3
2018,5103007,6250,392,0,142.3,0,0,5516.4,199.3
2019,5103007,6250,392.1,0.1,142.2,0,0,5516.4,199.3
2020,5103007,6250,392.2,0.1,142.1,0,0,5516.4,199.3
2000,5103056,3865,1163,,2693.1,0,0,0,8.9
2001,5103056,3865,1205.7,42.8,2650.4,0,0,0,8.9
2002,5103056,3865,1238.9,33.2,2617.2,0,0,0,8.9
2003,5103056,3865,1314.6,75.7,2541.5,0,0,0,8.9
2004,5103056,3865,1425.5,111,2430.6,0,0,0,8.9
2005,5103056,3865,1473,47.5,2383.1,0,0,0,8.9
2006,5103056,3865,1483.6,10.6,2372.5,0,0,0,8.9
2007,5103056,3865,1487.6,4,2368.5,0,0,0,8.9
2008,5103056,3865,1514.2,26.6,2341.9,0,0,0,8.9
2009,5103056,3865,1539.5,25.3,2316.6,0,0,0,8.9
2010,5103056,3865,1547.9,8.3,2308.2,0,0,0,8.9
2011,5103056,3865,1559.4,11.6,2296.7,0,0,0,8.9
2012,5103056,3865,1563.4,4,2292.7,0,0,0,8.9
2013,5103056,3865,1582.6,19.2,2273.5,0,0,0,8.9
2014,5103056,3865,1604.3,21.7,2224,27.8,0,0,8.9
2015,5103056,3865,1624.8,20.5,2231.3,0,0,0,8.9
2016,5103056,3865,1638.3,13.5,2217.8,0,0,0,8.9
2017,5103056,3865,1669.6,31.3,2186.5,0,0,0,8.9
2018,5103056,3865,1720.5,50.4,2119.6,16,0,0,8.9
2019,5103056,3865,1812.6,92.1,2043.5,0,0,0,8.9
2020,5103056,3865,1856.7,44.1,1999.4,0,0,0,8.9
2000,5103106,16560,167.3,,1800.9,0,29.6,14449.5,112.7
2001,5103106,16560,175.4,8.1,1792.8,0,29.6,14449.5,112.7
2002,5103106,16560,183.9,8.5,1784.3,0,29.6,14449.5,112.7
2003,5103106,16560,202.6,18.7,1765.6,0,29.6,14449.5,112.7
2004,5103106,16560,207.2,4.7,1761,0,29.6,14449.5,112.7
2005,5103106,16560,224,16.8,1744.2,0,29.6,14449.5,112.7
2006,5103106,16560,226.7,2.7,1741.5,0,29.6,14449.5,112.7
2007,5103106,16560,230.2,3.5,1739.5,0,28.1,14449.5,112.7
2008,5103106,16560,231.4,1.2,1740.2,0,26.2,14449.5,112.7
2009,5103106,16560,232,0.6,1126,616.6,23.2,14449.5,112.7
2010,5103106,16560,234.3,2.3,1740.1,0,23.4,14449.5,112.7
2011,5103106,16560,235.8,1.5,1736.5,0.4,25.1,14449.5,112.7
2012,5103106,16560,237.4,1.7,1728.5,0,31.9,14449.5,112.7
2013,5103106,16560,239.5,2.1,1733.4,0,24.9,14449.5,112.7
2014,5103106,16560,240.9,1.4,1721.3,0,35.6,14449.5,112.7
2015,5103106,16560,248,7.1,1749.8,0,0,14449.5,112.7
2016,5103106,16560,252.3,4.3,1712.2,0,33.3,14449.5,112.7
2017,5103106,16560,263.8,11.5,1734,0,0,14449.5,112.7
2018,5103106,16560,264.2,0.4,1733.6,0,0,14449.5,112.7
2019,5103106,16560,269.2,5,1728.6,0,0,14449.5,112.7
2020,5103106,16560,269.9,0.7,1727.9,0,0,14449.5,112.7
2000,5103205,3039,2393,,639.7,0,0,2.3,4
2001,5103205,3039,2414.8,21.8,617.9,0,0,2.3,4
2002,5103205,3039,2442.8,28.1,589.9,0,0,2.3,4
2003,5103205,3039,2459.4,16.6,573.3,0,0,2.3,4
2004,5103205,3039,2470.1,10.7,562.6,0,0,2.3,4
2005,5103205,3039,2484.9,14.8,547.8,0,0,2.3,4
2006,5103205,3039,2487.1,2.2,545.6,0,0,2.3,4
2007,5103205,3039,2491.6,4.6,541.1,0,0,2.3,4
2008,5103205,3039,2500.2,8.5,532.5,0,0,2.3,4
2009,5103205,3039,2502.6,2.4,530.1,0,0,2.3,4
2010,5103205,3039,2503.3,0.7,529.4,0,0,2.3,4
2011,5103205,3039,2503.8,0.5,528.9,0,0,2.3,4
2012,5103205,3039,2505.8,2,526.9,0,0,2.3,4
2013,5103205,3039,2507,1.1,525.7,0,0,2.3,4
2014,5103205,3039,2508.4,1.5,524.3,0,0,2.3,4
2015,5103205,3039,2517.9,9.4,507,7.8,0,2.3,4
2016,5103205,3039,2520.4,2.6,512.3,0,0,2.3,4
2017,5103205,3039,2523.5,3.1,509.2,0,0,2.3,4
2018,5103205,3039,2526,2.5,506.6,0,0,2.3,4.1
2019,5103205,3039,2534.4,8.4,498.2,0,0,2.3,4.1
2020,5103205,3039,2540.1,5.7,492.5,0,0,2.3,4.1
2000,5103254,28123,842.8,,26901.5,0,10.8,311.5,56.4
2001,5103254,28123,963.4,120.6,26780.9,0,10.8,311.5,56.4
2002,5103254,28123,1280.9,317.5,26463.4,0,10.8,311.5,56.4
2003,5103254,28123,1772.5,491.6,25971.8,0,10.8,311.5,56.4
2004,5103254,28123,2338.7,566.3,25405.6,0,10.8,311.5,56.4
2005,5103254,28123,2856.7,518,24856.5,31.1,10.8,311.5,56.4
2006,5103254,28123,3073.5,216.8,24278.5,392.3,10.8,311.5,56.4
2007,5103254,28123,3330.5,257.1,24366.5,51.1,7,311.5,56.4
2008,5103254,28123,3455.5,125,24284.2,8.5,6.9,311.5,56.4
2009,5103254,28123,3531.6,76.1,24216.2,0.3,7,311.5,56.4
2010,5103254,28123,3610.2,78.5,24138,0,6.9,311.5,56.4
2011,5103254,28123,3697.5,87.3,24045.2,5.5,6.9,311.5,56.4
2012,5103254,28123,3778.5,81,23953,16.8,6.8,311.5,56.4
2013,5103254,28123,3934.3,155.8,23814,0,6.8,311.5,56.4
2014,5103254,28123,4079.8,145.5,23467.3,201.1,6.9,311.5,56.4
2015,5103254,28123,4331,251.2,23424.1,0,0,311.5,56.4
2016,5103254,28123,4554.7,223.7,23200.4,0,0,311.5,56.4
2017,5103254,28123,4730.8,176.1,23024.3,0,0,311.5,56.4
2018,5103254,28123,4969.5,238.7,22785.6,0,0,311.5,56.4
2019,5103254,28123,5167.5,198,22587.6,0,0,311.5,56.4
2020,5103254,28123,5407.1,239.5,22348,0,0,311.5,56.4
2000,5103304,21863,2352.1,,9718.9,0,16.2,9773.1,2.7
2001,5103304,21863,2439.2,87.2,9631.8,0,16.2,9773.1,2.7
2002,5103304,21863,2500.2,60.9,9570.8,0,16.2,9773.1,2.7
2003,5103304,21863,2652,151.8,9419,0,16.2,9773.1,2.7
2004,5103304,21863,2783.5,131.6,9287.5,0,16.2,9773.1,2.7
2005,5103304,21863,2882.6,99,9188.4,0,16.2,9773.1,2.7
2006,5103304,21863,2912.3,29.8,9158.7,0,16.2,9773.1,2.7
2007,5103304,21863,2941.2,28.9,9128.6,0,17.4,9773.1,2.7
2008,5103304,21863,2986.7,45.5,9079.3,0,21.2,9773.1,2.7
2009,5103304,21863,3000.9,14.1,9064.1,2.1,20.1,9773.1,2.7
2010,5103304,21863,3020.4,19.5,9048.5,0,18.3,9773.1,2.7
2011,5103304,21863,3038.4,18,9030.8,0,18,9773.1,2.7
2012,5103304,21863,3045.9,7.5,9019.7,6.4,15.2,9773.1,2.7
2013,5103304,21863,3076.6,30.7,8996.1,0,14.5,9773.1,2.7
2014,5103304,21863,3092.3,15.7,8978.1,0,16.8,9773.1,2.7
2015,5103304,21863,3126.1,33.8,8961.1,0,0,9773.1,2.7
2016,5103304,21863,3146.8,20.7,8935.9,0,4.5,9773.1,2.7
2017,5103304,21863,3172.4,25.6,8889.7,25.1,0,9773.1,2.7
2018,5103304,21863,3204.8,32.4,8881.4,1,0,9773.1,2.7
2019,5103304,21863,3235.6,30.7,8851.6,0,0,9773.1,2.7
2020,5103304,21863,3268.3,32.8,8818.9,0,0,9773.1,2.7
2000,5103353,5801,2477.3,,3001.3,0,0,320.3,2.1
2001,5103353,5801,2742.7,265.5,2735.9,0,0,320.3,2.1
2002,5103353,5801,3093.3,350.5,2385.3,0,0,320.3,2.1
2003,5103353,5801,3223.1,129.8,2255.5,0,0,320.3,2.1
2004,5103353,5801,3344.2,121.1,2134.4,0,0,320.3,2.1
2005,5103353,5801,3485.7,141.4,1992.9,0,0,320.3,2.1
2006,5103353,5801,3555.1,69.5,1923.5,0,0,320.3,2.1
2007,5103353,5801,3620.8,65.7,1857.8,0,0,320.3,2.1
2008,5103353,5801,3686,65.2,1595.2,0,197.4,320.3,2.1
2009,5103353,5801,3693.6,7.5,1785,0,0,320.3,2.1
2010,5103353,5801,3706.7,13.1,1763.9,8,0,320.3,2.1
2011,5103353,5801,3731.7,25,1746.9,0,0,320.3,2.1
2012,5103353,5801,3781.5,49.8,1697.1,0,0,320.3,2.1
2013,5103353,5801,3801.4,19.9,1677.2,0,0,320.3,2.1
2014,5103353,5801,3825.2,23.8,1653.4,0,0,320.3,2.1
2015,5103353,5801,3845.9,20.7,1632.7,0,0,320.3,2.1
2016,5103353,5801,3864.5,18.6,1614.1,0,0,320.3,2.1
2017,5103353,5801,3891.3,26.8,1587.3,0,0,320.3,2.1
2018,5103353,5801,3906.8,15.5,1571.8,0,0,320.3,2.1
2019,5103353,5801,3916.4,9.6,1562.2,0,0,320.3,2.1
2020,5103353,5801,3945.8,29.4,1532.8,0,0,320.3,2.1
2000,5103361,2707,548.2,,840.4,0,2.1,1316.3,0
2001,5103361,2707,559.4,11.1,829.2,0,2.1,1316.3,0
2002,5103361,2707,564.5,5.1,824.1,0,2.1,1316.3,0
2003,5103361,2707,566.6,2.1,822,0,2.1,1316.3,0
2004,5103361,2707,569.9,3.3,818.7,0,2.1,1316.3,0
2005,5103361,2707,574.6,4.7,814,0,2.1,1316.3,0
2006,5103361,2707,578,3.4,810.6,0,2.1,1316.3,0
2007,5103361,2707,578.7,0.7,809.8,0,2.2,1316.3,0
2008,5103361,2707,580.5,1.7,808,0,2.2,1316.3,0
2009,5103361,2707,581.3,0.8,807.2,0,2.2,1316.3,0
2010,5103361,2707,582.5,1.2,806.2,0,2,1316.3,0
2011,5103361,2707,585.3,2.8,803.4,0,2,1316.3,0
2012,5103361,2707,585.5,0.2,803,0.2,2,1316.3,0
2013,5103361,2707,585.6,0.1,803.1,0,2,1316.3,0
2014,5103361,2707,586.1,0.5,802.5,0,2.1,1316.3,0
2015,5103361,2707,586.6,0.5,804.1,0,0,1316.3,0
2016,5103361,2707,586.6,0,804.1,0,0,1316.3,0
2017,5103361,2707,586.8,0.2,803,0.9,0,1316.3,0
2018,5103361,2707,586.9,0.1,803.8,0,0,1316.3,0
2019,5103361,2707,587.9,1,802.8,0,0,1316.3,0
2020,5103361,2707,588.1,0.2,802.6,0,0,1316.3,0
2000,5103379,9527,599.2,,8678.6,0,0.1,116,133.1
2001,5103379,9527,695.3,96.1,8582.5,0,0.1,116,133.1
2002,5103379,9527,825.1,129.8,8452.7,0,0.1,116,133.1
2003,5103379,9527,1083.2,258.1,8194.6,0,0.1,116,133.1
2004,5103379,9527,1283.6,200.3,7994.2,0,0.1,116,133.1
2005,5103379,9527,1575.2,291.6,7702.6,0,0.1,116,133.1
2006,5103379,9527,1636.5,61.4,7641.3,0,0.1,116,133.1
2007,5103379,9527,1764,127.5,7513.8,0,0.1,116,133.1
2008,5103379,9527,1841.6,77.6,7436.2,0,0.1,116,133.1
2009,5103379,9527,1877.8,36.2,7400,0,0.1,116,133.1
2010,5103379,9527,1905.2,27.4,7371.8,0.9,0,116,133.1
2011,5103379,9527,1927.2,21.9,7350.7,0,0,116,133.1
2012,5103379,9527,1971.7,44.5,7306.2,0,0,116,133.1
2013,5103379,9527,2014.3,42.6,7263.6,0,0,116,133.1
2014,5103379,9527,2059.3,45,7218.5,0,0.1,116,133.1
2015,5103379,9527,2117.7,58.3,7160.2,0,0,116,133.1
2016,5103379,9527,2168.7,51,7109.2,0,0,116,133.1
2017,5103379,9527,2212.2,43.5,7065.7,0,0,116,133.1
2018,5103379,9527,2236.6,22.9,7041.3,0,0,116,133.1
2019,5103379,9527,2269.5,32.9,7008.4,0,0,116,133.1
2020,5103379,9527,2319.2,49.7,6958.7,0,0,116,133.1
2000,5103403,3496,161.6,,174.9,0,0.4,3159.1,0
2001,5103403,3496,162.8,1.2,173.7,0,0.4,3159.1,0
2002,5103403,3496,163.4,0.6,173.1,0,0.4,3159.1,0
2003,5103403,3496,164.3,0.9,172.2,0,0.4,3159.1,0
2004,5103403,3496,165.6,1.3,170.9,0,0.4,3159.1,0
2005,5103403,3496,168.7,3.1,167.8,0,0.4,3159.1,0
2006,5103403,3496,169,0.3,167.5,0,0.4,3159.1,0
2007,5103403,3496,169.5,0.5,166.9,0,0.5,3159.1,0
2008,5103403,3496,169.5,0,166.9,0,0.5,3159.1,0
2009,5103403,3496,170,0.6,166.4,0,0.5,3159.1,0
2010,5103403,3496,170,0,166.5,0,0.4,3159.1,0
2011,5103403,3496,170.2,0.2,166.2,0,0.5,3159.1,0
2012,5103403,3496,170.2,0,166.3,0,0.4,3159.1,0
2013,5103403,3496,170.3,0.1,166.2,0,0.4,3159.1,0
2014,5103403,3496,170.5,0.2,166,0,0.4,3159.1,0
2015,5103403,3496,170.5,0,166.4,0,0,3159.1,0
2016,5103403,3496,170.5,0,166.4,0,0,3159.1,0
2017,5103403,3496,170.5,0,166.4,0,0,3159.1,0
2018,5103403,3496,170.5,0,166.4,0,0,3159.1,0
2019,5103403,3496,170.5,0,166.4,0,0,3159.1,0
2020,5103403,3496,170.5,0,166.4,0,0,3159.1,0
2000,5103437,362,286.3,,38.4,0,0.2,37.1,0
2001,5103437,362,289.3,3,35.4,0,0.2,37.1,0
2002,5103437,362,291.1,1.8,33.6,0,0.2,37.1,0
2003,5103437,362,291.6,0.6,33.1,0,0.2,37.1,0
2004,5103437,362,292.2,0.6,32.5,0,0.2,37.1,0
2005,5103437,362,294.5,2.2,30.2,0,0.2,37.1,0
2006,5103437,362,294.5,0,30.2,0,0.2,37.1,0
2007,5103437,362,294.5,0,30.2,0,0.2,37.1,0
2008,5103437,362,295.4,0.9,28.8,0.5,0.2,37.1,0
2009,5103437,362,295.4,0,29.3,0,0.2,37.1,0
2010,5103437,362,295.4,0,29.3,0,0.2,37.1,0
2011,5103437,362,295.4,0,29.3,0,0.2,37.1,0
2012,5103437,362,295.4,0,29.3,0,0.2,37.1,0
2013,5103437,362,295.5,0.1,29.2,0,0.2,37.1,0
2014,5103437,362,295.5,0,29.2,0,0.2,37.1,0
2015,5103437,362,295.5,0,29.4,0,0,37.1,0
2016,5103437,362,295.5,0,29.4,0,0,37.1,0
2017,5103437,362,295.5,0,29.4,0,0,37.1,0
2018,5103437,362,295.5,0,29.4,0,0,37.1,0
2019,5103437,362,295.6,0.1,29.3,0,0,37.1,0
2020,5103437,362,295.9,0.3,29,0,0,37.1,0
2000,5103452,1303,1105.5,,192.1,0,0,5.4,0
2001,5103452,1303,1126.4,20.9,171.2,0,0,5.4,0
2002,5103452,1303,1131.2,4.8,166.4,0,0,5.4,0
2003,5103452,1303,1132.5,1.3,165.1,0,0,5.4,0
2004,5103452,1303,1134,1.5,163.6,0,0,5.4,0
2005,5103452,1303,1138,4,159.6,0,0,5.4,0
2006,5103452,1303,1138.6,0.5,159,0,0,5.4,0
2007,5103452,1303,1139.7,1.1,157.9,0,0,5.4,0
2008,5103452,1303,1140.6,0.9,157,0,0,5.4,0
2009,5103452,1303,1141,0.4,156.6,0,0,5.4,0
2010,5103452,1303,1141.2,0.2,156.4,0,0,5.4,0
2011,5103452,1303,1141.2,0,156.4,0,0,5.4,0
2012,5103452,1303,1141.2,0,156.4,0,0,5.4,0
2013,5103452,1303,1141.2,0,156.4,0,0,5.4,0
2014,5103452,1303,1141.2,0,156.4,0,0,5.4,0
2015,5103452,1303,1141.2,0,156.4,0,0,5.4,0
2016,5103452,1303,1141.3,0.1,156.3,0,0,5.4,0
2017,5103452,1303,1141.9,0.6,155.7,0,0,5.4,0
2018,5103452,1303,1141.9,0,155.7,0,0,5.4,0
2019,5103452,1303,1142,0.1,155.6,0,0,5.4,0
2020,5103452,1303,1142.3,0.3,155.3,0,0,5.4,0
2000,5103502,8135,404.9,,2011.6,0,1.1,5717.4,0
2001,5103502,8135,436.8,31.9,1979.7,0,1.1,5717.4,0
2002,5103502,8135,468.9,32.2,1947.6,0,1.1,5717.4,0
2003,5103502,8135,500.8,31.8,1915.7,0,1.1,5717.4,0
2004,5103502,8135,558.3,57.6,1858.2,0,1.1,5717.4,0
2005,5103502,8135,586.3,27.9,1830.2,0,1.1,5717.4,0
2006,5103502,8135,592.3,6,1824.2,0,1.1,5717.4,0
2007,5103502,8135,601.5,9.3,1815.1,0,1,5717.4,0
2008,5103502,8135,606.6,5.1,1809.9,0,1.1,5717.4,0
2009,5103502,8135,607.5,0.9,1808,1.1,1,5717.4,0
2010,5103502,8135,608.3,0.8,1808.3,0,1,5717.4,0
